var_name,sensor_X,sensor_Y,wavelength,n_clean,n_no_out,n_w_nm,n_w_nm_clean,Slope,Slope_log,Slope_II_low,Slope_II,Slope_II_high,Slope_II_int_low,Slope_II_int,Slope_II_int_high,Slope_II_p,Slope_II_slope_bias_sig,Slope_II_int_bias_sig,RMSE,MSA,MAPE,MRD_25,MRD_50,MRD_75,MARD_25,MARD_50,MARD_75,Bias_25,Bias_50,Bias_75,Error_25,Error_50,Error_75
LU,HYPERNETS,TRIOS,591,55,46,46,46,0.7129,0.7857,0.71,0.8283,0.9663,-0.153103,0.272442,0.637217,NA,TRUE,FALSE,0.845141,0.609304,18.3074,-0.218253,-0.035336,0.103196,0.084782,0.120766,0.302121,-27.9725,-3.6636,10.3187,8.7383,12.2532,37.9559
LU,TRIOS,HYPERNETS,591,55,46,46,46,1.039,0.8941,1.0349,1.2073,1.4084,-0.897444,-0.328908,0.158439,NA,TRUE,FALSE,0.845141,0.609304,22.2682,-0.093527,0.036643,0.280253,0.081397,0.114558,0.32647,-10.3187,3.6636,27.9725,8.7383,12.2532,37.9559
LU,HYPERNETS,TRIOS,592,55,46,46,46,0.7101,0.7914,0.7074,0.8255,0.9633,-0.177986,0.245764,0.608907,NA,TRUE,FALSE,0.858159,0.613468,18.2723,-0.224633,-0.044232,0.087092,0.077352,0.116381,0.304859,-29.0249,-4.628,8.7086,7.7351,12.4145,37.833
LU,TRIOS,HYPERNETS,592,55,46,46,46,1.042,0.8864,1.0381,1.2114,1.4136,-0.860732,-0.297717,0.184774,NA,TRUE,FALSE,0.858159,0.613468,22.8491,-0.080105,0.046281,0.290775,0.071797,0.116664,0.322966,-8.7086,4.628,29.0249,7.7351,12.4145,37.833
LU,HYPERNETS,TRIOS,593,55,46,46,46,0.7064,0.7943,0.704,0.8217,0.959,-0.195165,0.225564,0.586042,NA,TRUE,FALSE,0.871622,0.620049,18.4293,-0.23072,-0.054745,0.076785,0.070346,0.118795,0.311672,-30.0425,-5.7917,7.6779,7.1721,12.5589,39.9848
LU,TRIOS,HYPERNETS,593,55,46,46,46,1.0463,0.8813,1.0428,1.217,1.4205,-0.832447,-0.27452,0.203509,NA,TRUE,FALSE,0.871622,0.620049,23.5865,-0.071299,0.057917,0.300924,0.067623,0.11982,0.32392,-7.6779,5.7917,30.0425,7.1721,12.5589,39.9848
LU,HYPERNETS,TRIOS,594,55,46,46,46,0.704,0.7904,0.7017,0.8191,0.9561,-0.190304,0.227199,0.584858,NA,TRUE,FALSE,0.876855,0.624712,18.711,-0.232867,-0.058672,0.081023,0.069363,0.118809,0.314921,-30.4096,-6.2331,8.102,7.4104,12.7979,40.1953
LU,TRIOS,HYPERNETS,594,55,46,46,46,1.0492,0.8829,1.0459,1.2209,1.4251,-0.833504,-0.277379,0.199032,NA,TRUE,FALSE,0.876855,0.624712,24.0344,-0.074945,0.062333,0.304625,0.071512,0.122825,0.329521,-8.102,6.2331,30.4096,7.4104,12.7979,40.1953
LU,HYPERNETS,TRIOS,595,55,46,46,46,0.7026,0.7883,0.7005,0.8177,0.9547,-0.191792,0.22325,0.578764,NA,TRUE,FALSE,0.881431,0.628193,18.9395,-0.233683,-0.060279,0.082837,0.071209,0.122728,0.318208,-30.5511,-6.4146,8.2829,7.3293,13.4449,39.8951
LU,TRIOS,HYPERNETS,595,55,46,46,46,1.0507,0.883,1.0475,1.2229,1.4276,-0.826265,-0.273007,0.200899,NA,TRUE,FALSE,0.881431,0.628193,24.4647,-0.076487,0.064147,0.306066,0.070884,0.12712,0.33458,-8.2829,6.4146,30.5511,7.3293,13.4449,39.8951
LU,HYPERNETS,TRIOS,596,55,46,46,46,0.7015,0.7873,0.6994,0.8165,0.9532,-0.196585,0.216283,0.569925,NA,TRUE,FALSE,0.886843,0.631515,19.1366,-0.234645,-0.063956,0.089669,0.072932,0.128088,0.322256,-30.7165,-6.833,8.9656,7.5478,13.6647,40.1467
LU,TRIOS,HYPERNETS,596,55,46,46,46,1.0523,0.8827,1.0491,1.2247,1.4299,-0.814908,-0.26489,0.206228,NA,TRUE,FALSE,0.886843,0.631515,24.9243,-0.082269,0.068335,0.307735,0.073978,0.12849,0.334197,-8.9656,6.833,30.7165,7.5478,13.6647,40.1467
LU,HYPERNETS,TRIOS,597,55,46,46,46,0.7008,0.7871,0.6984,0.8153,0.9516,-0.202101,0.208171,0.559655,NA,TRUE,FALSE,0.891891,0.635255,19.3362,-0.236368,-0.066651,0.086004,0.079174,0.131042,0.326811,-31.0102,-7.1414,8.6003,8.0036,13.9599,40.4196
LU,TRIOS,HYPERNETS,597,55,46,46,46,1.0543,0.8823,1.0509,1.2266,1.4318,-0.801297,-0.255345,0.212378,NA,TRUE,FALSE,0.891891,0.635255,25.3955,-0.079191,0.071417,0.31066,0.077204,0.131332,0.334042,-8.6003,7.1414,31.0102,8.0036,13.9599,40.4196
LU,HYPERNETS,TRIOS,598,55,46,46,46,0.7011,0.7863,0.6988,0.8157,0.9522,-0.206702,0.201568,0.551322,NA,TRUE,FALSE,0.894208,0.637378,19.5562,-0.237137,-0.066547,0.086131,0.079814,0.134891,0.329547,-31.143,-7.1293,8.6129,8.3613,14.3835,40.4755
LU,TRIOS,HYPERNETS,598,55,46,46,46,1.0537,0.881,1.0502,1.226,1.4311,-0.788977,-0.247113,0.217086,NA,TRUE,FALSE,0.894208,0.637378,25.7913,-0.079298,0.071294,0.311996,0.077519,0.132548,0.340063,-8.6129,7.1293,31.143,8.3613,14.3835,40.4755
LU,HYPERNETS,TRIOS,599,55,46,46,46,0.7015,0.781,0.6992,0.8162,0.9528,-0.204508,0.200733,0.547884,NA,TRUE,FALSE,0.893467,0.64043,19.9969,-0.235815,-0.063619,0.095467,0.091583,0.138442,0.331799,-30.9148,-6.7941,9.5467,9.5102,15.1958,40.3954
LU,TRIOS,HYPERNETS,599,55,46,46,46,1.0529,0.8829,1.0495,1.2251,1.4301,-0.783551,-0.245925,0.214633,NA,TRUE,FALSE,0.893467,0.64043,26.2998,-0.087147,0.067942,0.3097,0.086958,0.14131,0.347893,-9.5467,6.7941,30.9148,9.5102,15.1958,40.3954
LU,HYPERNETS,TRIOS,600,55,46,46,46,0.7026,0.7826,0.7003,0.8173,0.954,-0.212578,0.190758,0.536319,NA,TRUE,FALSE,0.895103,0.640991,20.1448,-0.236645,-0.064638,0.09913,0.089862,0.140683,0.332598,-31.0609,-6.9107,9.9121,9.3232,15.5779,40.3977
LU,TRIOS,HYPERNETS,600,55,46,46,46,1.0518,0.8811,1.0482,1.2235,1.428,-0.765888,-0.23339,0.22283,NA,TRUE,FALSE,0.895103,0.640991,26.6562,-0.090175,0.069109,0.311198,0.086024,0.1404,0.348516,-9.9121,6.9107,31.0609,9.3232,15.5779,40.3977
LU,HYPERNETS,TRIOS,601,55,46,46,46,0.7018,0.782,0.6996,0.8168,0.9536,-0.217215,0.18528,0.530045,NA,TRUE,FALSE,0.90028300000000006,0.64498,20.3432,-0.23963,-0.065977,0.101936,0.09478,0.14437,0.333703,-31.5667,-7.0641,10.1936,10.1635,16.0082,40.5402
LU,TRIOS,HYPERNETS,601,55,46,46,46,1.052,0.8797,1.0487,1.2243,1.4293,-0.757605,-0.226841,0.227795,NA,TRUE,FALSE,0.90028300000000006,0.64498,27.0716,-0.092506,0.070645,0.316175,0.092258,0.144095,0.349472,-10.1936,7.0641,31.5667,10.1635,16.0082,40.5402
LU,HYPERNETS,TRIOS,602,55,46,46,46,0.7008,0.7834,0.6986,0.8157,0.9523,-0.226298,0.17556,0.519767,NA,TRUE,FALSE,0.908171,0.648658,20.4257,-0.243075,-0.070991,0.096216,0.095699,0.149197,0.330039,-32.1596,-7.6416,9.6216,9.5699,16.1336,40.8431
LU,TRIOS,HYPERNETS,602,55,46,46,46,1.0533,0.8774,1.0501,1.226,1.4313,-0.743962,-0.215236,0.237638,NA,TRUE,FALSE,0.908171,0.648658,27.4869,-0.087771,0.076416,0.322048,0.08734,0.145093,0.351267,-9.6216,7.6416,32.1596,9.5699,16.1336,40.8431
LU,HYPERNETS,TRIOS,603,55,46,46,46,0.6999,0.7867,0.6976,0.8143,0.9506,-0.236335,0.164489,0.507874,NA,TRUE,FALSE,0.91639,0.65219800000000006,20.4412,-0.247139,-0.077472,0.086799,0.085282,0.149067,0.327724,-32.867,-8.3985,8.6798,8.762,15.9304,41.2348
LU,TRIOS,HYPERNETS,603,55,46,46,46,1.0555,0.8747,1.052,1.228,1.4334,-0.727983,-0.20199,0.248627,NA,TRUE,FALSE,0.91639,0.65219800000000006,27.8712,-0.079865,0.083991,0.329067,0.080563,0.144497,0.351752,-8.6798,8.3985,32.867,8.762,15.9304,41.2348
LU,HYPERNETS,TRIOS,604,55,46,46,46,0.6988,0.7877,0.6965,0.8131,0.9492,-0.241893,0.158195,0.500924,NA,TRUE,FALSE,0.922229,0.655177,20.5092,-0.250151,-0.081049,0.081449,0.082802,0.148387,0.330219,-33.3954,-8.8208,8.1447,8.3425,15.498,41.4651
LU,TRIOS,HYPERNETS,604,55,46,46,46,1.0569,0.873,1.0535,1.2299,1.4357,-0.719171,-0.194558,0.254843,NA,TRUE,FALSE,0.922229,0.655177,28.1925,-0.075312,0.088219,0.3343,0.078173,0.144376,0.351672,-8.1447,8.8208,33.3954,8.3425,15.498,41.4651
LU,HYPERNETS,TRIOS,605,55,46,46,46,0.6984,0.789,0.6963,0.8129,0.9491,-0.248476,0.151131,0.493405,NA,TRUE,FALSE,0.925956,0.656716,20.5644,-0.25205,-0.083307,0.078435,0.079668,0.147595,0.331329,-33.731,-9.0895,7.8433,8.0477,15.7036,41.5951
LU,TRIOS,HYPERNETS,605,55,46,46,46,1.0568,0.871,1.0536,1.2301,1.4362,-0.708609,-0.185908,0.2618,NA,TRUE,FALSE,0.925956,0.656716,28.4654,-0.072727,0.090911,0.337626,0.075988,0.146345,0.35307500000000003,-7.8433,9.0895,33.731,8.0477,15.7036,41.5951
LU,HYPERNETS,TRIOS,606,55,46,46,46,0.6982,0.7895,0.6963,0.8131,0.9494,-0.252548,0.14638,0.488007,NA,TRUE,FALSE,0.928045,0.657358,20.6358,-0.252393,-0.085406,0.073362,0.080454,0.146055,0.332964,-33.7987,-9.3397,7.3361,8.0682,15.8176,41.6472
LU,TRIOS,HYPERNETS,606,55,46,46,46,1.0562,0.8692,1.0533,1.2299,1.4362,-0.700882,-0.180036,0.265999,NA,TRUE,FALSE,0.928045,0.657358,28.683,-0.068347,0.093413,0.338366,0.076284,0.147893,0.355734,-7.3361,9.3397,33.7987,8.0682,15.8176,41.6472
LU,HYPERNETS,TRIOS,607,55,46,46,46,0.7,0.7896,0.6981,0.8152,0.9519,-0.254599,0.143427,0.484274,NA,TRUE,FALSE,0.922605,0.653594,20.649,-0.249758,-0.085287,0.079656,0.08186,0.145232,0.332388,-33.3207,-9.3259,7.965,8.274,15.5356,41.701
LU,TRIOS,HYPERNETS,607,55,46,46,46,1.0534,0.8693,1.0505,1.2267,1.4325,-0.693738,-0.175947,0.26746,NA,TRUE,FALSE,0.922605,0.653594,28.65,-0.073769,0.09328,0.333506,0.078094,0.144929,0.353892,-7.965,9.3259,33.3207,8.274,15.5356,41.701
LU,HYPERNETS,TRIOS,608,55,46,46,46,0.7021,0.7887,0.7,0.8173,0.9543,-0.251748,0.144246,0.483407,NA,TRUE,FALSE,0.914317,0.648758,20.6879,-0.24716,-0.077417,0.082549,0.079485,0.150163,0.332433,-32.8618,-8.3913,8.2542,8.4402,15.5382,41.4771
LU,TRIOS,HYPERNETS,608,55,46,46,46,1.051,0.87,1.0479,1.2235,1.4285,-0.690553,-0.176484,0.263806,NA,TRUE,FALSE,0.914317,0.648758,28.5599,-0.076243,0.083913,0.328926,0.083424,0.144784,0.356209,-8.2542,8.3913,32.8618,8.4402,15.5382,41.4771
LU,HYPERNETS,TRIOS,609,55,46,46,46,0.7046,0.7883,0.7028,0.8209,0.9588,-0.252259,0.143402,0.482157,NA,TRUE,FALSE,0.906011,0.644065,20.7378,-0.24368,-0.073117,0.083717,0.083248,0.150138,0.331564,-32.2462,-7.8885,8.3717,8.3248,16.1597,41.4517
LU,TRIOS,HYPERNETS,609,55,46,46,46,1.0456,0.8696,1.043,1.2182,1.4229,-0.686042,-0.174695,0.263108,NA,TRUE,FALSE,0.906011,0.644065,28.4565,-0.07725,0.078885,0.322729,0.078805,0.146003,0.355532,-8.3717,7.8885,32.2462,8.3248,16.1597,41.4517
LU,HYPERNETS,TRIOS,610,55,46,46,46,0.7049,0.7871,0.7033,0.8216,0.9597,-0.246395,0.147489,0.484677,NA,TRUE,FALSE,0.901365,0.640851,20.7984,-0.242583,-0.070996,0.091054,0.087872,0.150566,0.329583,-32.0634,-7.6422,9.105,8.7868,16.2461,41.6649
LU,TRIOS,HYPERNETS,610,55,46,46,46,1.0444,0.8707,1.042,1.2172,1.4218,-0.689131,-0.17952,0.256736,NA,TRUE,FALSE,0.901365,0.640851,28.4029,-0.083449,0.076422,0.320985,0.080768,0.147419,0.356077,-9.105,7.6422,32.0634,8.7868,16.2461,41.6649
LU,HYPERNETS,TRIOS,611,55,46,46,46,0.7051,0.7867,0.7037,0.8221,0.9605,-0.245074,0.147408,0.483332,NA,TRUE,FALSE,0.898436,0.638726,20.8867,-0.242497,-0.072056,0.096607,0.091134,0.150286,0.331108,-32.0508,-7.7653,9.6596,9.1124,16.1325,41.8209
LU,TRIOS,HYPERNETS,611,55,46,46,46,1.0432,0.8702,1.0411,1.2164,1.4211,-0.686886,-0.179301,0.255139,NA,TRUE,FALSE,0.898436,0.638726,28.4575,-0.088079,0.077654,0.320881,0.083505,0.147049,0.359201,-9.6596,7.7653,32.0508,9.1124,16.1325,41.8209
LU,HYPERNETS,TRIOS,612,55,46,46,46,0.7075,0.788,0.7061,0.825,0.9639,-0.24886,0.142616,0.477664,NA,TRUE,FALSE,0.891683,0.634709,20.9112,-0.240424,-0.071619,0.094405,0.093029,0.147603,0.333649,-31.6913,-7.7145,9.4405,9.3028,15.9061,41.5492
LU,TRIOS,HYPERNETS,612,55,46,46,46,1.0395,0.8689,1.0374,1.2121,1.4163,-0.676514,-0.172872,0.258174,NA,TRUE,FALSE,0.891683,0.634709,28.4384,-0.086261,0.077146,0.317294,0.08511,0.148042,0.359369,-9.4405,7.7145,31.6913,9.3028,15.9061,41.5492
LU,HYPERNETS,TRIOS,613,55,46,46,46,0.7104,0.7875,0.7088,0.8281,0.9674,-0.248232,0.141109,0.474385,NA,TRUE,FALSE,0.881955,0.627938,20.8928,-0.237153,-0.068477,0.104807,0.099824,0.144279,0.334655,-31.1191,-7.3511,10.4807,10.318,16.1155,41.445
LU,TRIOS,HYPERNETS,613,55,46,46,46,1.036,0.8701,1.0337,1.2076,1.4108,-0.669245,-0.170405,0.256601,NA,TRUE,FALSE,0.881955,0.627938,28.2845,-0.094863,0.073511,0.311497,0.093529,0.14962,0.359532,-10.4807,7.3511,31.1191,10.318,16.1155,41.445
LU,HYPERNETS,TRIOS,614,55,46,46,46,0.7129,0.7881,0.7112,0.8307,0.9702,-0.247091,0.140462,0.472265,NA,TRUE,FALSE,0.873742,0.622213,20.8899,-0.235892,-0.06471,0.105775,0.098632,0.144597,0.335248,-30.9039,-6.9187,10.5774,10.4141,16.3604,41.2334
LU,TRIOS,HYPERNETS,614,55,46,46,46,1.0332,0.87,1.0307,1.2038,1.4061,-0.664063,-0.169096,0.25467,NA,TRUE,FALSE,0.873742,0.622213,28.1403,-0.095656,0.069187,0.309357,0.094318,0.150195,0.361878,-10.5774,6.9187,30.9039,10.4141,16.3604,41.2334
LU,HYPERNETS,TRIOS,615,55,46,46,46,0.7148,0.7882,0.7131,0.8329,0.9729,-0.246116,0.140209,0.470941,NA,TRUE,FALSE,0.867316,0.618769,20.9733,-0.234843,-0.062443,0.10901,0.098463,0.147776,0.336152,-30.7236,-6.6613,10.9006,10.4735,16.3634,41.7937
LU,TRIOS,HYPERNETS,615,55,46,46,46,1.0303,0.8693,1.0278,1.2006,1.4024,-0.660445,-0.168333,0.252963,NA,TRUE,FALSE,0.867316,0.618769,28.1056,-0.098288,0.066623,0.307547,0.095551,0.150889,0.363191,-10.9006,6.6613,30.7236,10.4735,16.3634,41.7937
LU,HYPERNETS,TRIOS,616,55,46,46,46,0.7137,0.787,0.7122,0.8321,0.9722,-0.245412,0.140039,0.469958,NA,TRUE,FALSE,0.868327,0.619344,21.0733,-0.235579,-0.062087,0.110282,0.099573,0.148359,0.335992,-30.8496,-6.6208,11.0281,10.8849,16.4694,41.988
LU,TRIOS,HYPERNETS,616,55,46,46,46,1.0308,0.8695,1.0286,1.2018,1.4041,-0.659848,-0.168295,0.252439,NA,TRUE,FALSE,0.868327,0.619344,28.2643,-0.099327,0.066219,0.308806,0.098356,0.151639,0.365016,-11.0281,6.6208,30.8496,10.8849,16.4694,41.988
LU,HYPERNETS,TRIOS,617,55,46,46,46,0.7113,0.7858,0.7099,0.8295,0.9692,-0.242244,0.142132,0.471092,NA,TRUE,FALSE,0.872193,0.621526,21.1411,-0.237089,-0.063581,0.110003,0.101785,0.148646,0.334056,-31.1152,-6.7906,11.0003,10.9148,16.6914,41.9542
LU,TRIOS,HYPERNETS,617,55,46,46,46,1.0338,0.8703,1.0318,1.2056,1.4087,-0.663606,-0.17135,0.249938,NA,TRUE,FALSE,0.872193,0.621526,28.4381,-0.099101,0.067914,0.311529,0.098407,0.152809,0.366603,-11.0003,6.7906,31.1152,10.9148,16.6914,41.9542
LU,HYPERNETS,TRIOS,618,55,46,46,46,0.7089,0.7853,0.7076,0.8269,0.9663,-0.240569,0.142891,0.471037,NA,TRUE,FALSE,0.87645,0.62374,21.1798,-0.239618,-0.065831,0.107149,0.104159,0.14777,0.33187,-31.5519,-7.0478,10.7149,10.6553,16.8247,42.0254
LU,TRIOS,HYPERNETS,618,55,46,46,46,1.0367,0.8705,1.0348,1.2093,1.4131,-0.665639,-0.172797,0.248952,NA,TRUE,FALSE,0.87645,0.62374,28.6152,-0.096779,0.070486,0.315903,0.096292,0.154154,0.367593,-10.7149,7.0478,31.5519,10.6553,16.8247,42.0254
LU,HYPERNETS,TRIOS,619,55,46,46,46,0.707,0.7849,0.7059,0.8249,0.9641,-0.239285,0.143375,0.470797,NA,TRUE,FALSE,0.879719,0.625344,21.2164,-0.241364,-0.068544,0.107106,0.104952,0.147555,0.330589,-31.855,-7.3596,10.7106,10.5492,16.9052,42.3788
LU,TRIOS,HYPERNETS,619,55,46,46,46,1.0389,0.8705,1.0372,1.2122,1.4167,-0.66698,-0.173799,0.24819,NA,TRUE,FALSE,0.879719,0.625344,28.7647,-0.096743,0.073604,0.318937,0.095425,0.155026,0.368152,-10.7106,7.3596,31.855,10.5492,16.9052,42.3788
LU,HYPERNETS,TRIOS,620,55,46,46,46,0.7061,0.7847,0.7049,0.8238,0.9628,-0.237355,0.14412,0.470531,NA,TRUE,FALSE,0.880399,0.625328,21.243,-0.24243,-0.069803,0.106951,0.105134,0.147116,0.330895,-32.0442,-7.5048,10.695,10.5974,16.95,42.5334
LU,TRIOS,HYPERNETS,620,55,46,46,46,1.0404,0.8707,1.0387,1.2139,1.4187,-0.667533,-0.174948,0.246536,NA,TRUE,FALSE,0.880399,0.625328,28.8356,-0.096617,0.075054,0.320867,0.095819,0.15556,0.370281,-10.695,7.5048,32.0442,10.5974,16.95,42.5334
LU,HYPERNETS,TRIOS,621,55,46,46,46,0.7047,0.7832,0.7034,0.822,0.9605,-0.231899,0.147041,0.471328,NA,TRUE,FALSE,0.879511,0.625024,21.3238,-0.24324,-0.07128,0.106636,0.103822,0.147762,0.329399,-32.1913,-7.6754,10.6636,10.6125,17.0808,42.7976
LU,TRIOS,HYPERNETS,621,55,46,46,46,1.0431,0.8723,1.0411,1.2166,1.4216,-0.670058,-0.17889,0.241439,NA,TRUE,FALSE,0.879511,0.625024,28.9359,-0.09636,0.076757,0.322393,0.095943,0.156702,0.372099,-10.6636,7.6754,32.1913,10.6125,17.0808,42.7976
LU,HYPERNETS,TRIOS,622,55,46,46,46,0.7042,0.7814,0.7027,0.821,0.9592,-0.222016,0.153667,0.475224,NA,TRUE,FALSE,0.874736,0.621729,21.3716,-0.243601,-0.068838,0.10955,0.101062,0.146601,0.328202,-32.2617,-7.3927,10.955,10.9285,17.1842,43.2379
LU,TRIOS,HYPERNETS,622,55,46,46,46,1.0448,0.8747,1.0426,1.218,1.4231,-0.676273,-0.187172,0.231464,NA,TRUE,FALSE,0.874736,0.621729,28.8729,-0.098734,0.073928,0.323168,0.098519,0.157911,0.374553,-10.955,7.3927,32.2617,10.9285,17.1842,43.2379
LU,HYPERNETS,TRIOS,623,55,46,46,46,0.709,0.7811,0.7075,0.8266,0.9658,-0.220714,0.153394,0.473597,NA,TRUE,FALSE,0.85939,0.612976,21.4654,-0.239824,-0.059779,0.122372,0.099616,0.149798,0.326835,-31.6069,-6.358,12.2368,10.7256,16.339,44.2573
LU,TRIOS,HYPERNETS,623,55,46,46,46,1.0376,0.8739,1.0354,1.2097,1.4134,-0.669379,-0.185567,0.228534,NA,TRUE,FALSE,0.85939,0.612976,28.6259,-0.109024,0.06358,0.316641,0.105208,0.158385,0.376831,-12.2368,6.358,31.6069,10.7256,16.339,44.2573
LU,HYPERNETS,TRIOS,624,55,46,46,46,0.7117,0.78,0.7102,0.8298,0.9695,-0.217169,0.154894,0.473344,NA,TRUE,FALSE,0.848767,0.60595,21.5022,-0.234494,-0.054652,0.129389,0.100095,0.146462,0.337783,-30.702,-5.7814,12.9388,10.4254,16.3105,44.6257
LU,TRIOS,HYPERNETS,624,55,46,46,46,1.0336,0.8755,1.0315,1.2051,1.408,-0.666483,-0.186669,0.224005,NA,TRUE,FALSE,0.848767,0.60595,28.4173,-0.114564,0.057818,0.307698,0.099528,0.156609,0.377434,-12.9388,5.7814,30.702,10.4254,16.3105,44.6257
LU,HYPERNETS,TRIOS,625,55,46,46,46,0.7146,0.7801,0.7132,0.8334,0.9739,-0.217861,0.153072,0.470507,NA,TRUE,FALSE,0.839447,0.600558,21.5445,-0.231313,-0.051793,0.135911,0.097873,0.14412,0.337563,-30.1516,-5.4623,13.5911,10.3072,16.4066,45.3093
LU,TRIOS,HYPERNETS,625,55,46,46,46,1.0287,0.8756,1.0268,1.1999,1.4021,-0.659694,-0.183667,0.223704,NA,TRUE,FALSE,0.839447,0.600558,28.2739,-0.11965,0.054623,0.302099,0.098234,0.153977,0.376454,-13.5911,5.4623,30.1516,10.3072,16.4066,45.3093
LU,HYPERNETS,TRIOS,626,55,46,46,46,0.7143,0.7792,0.7132,0.8337,0.9745,-0.213569,0.155815,0.471833,NA,TRUE,FALSE,0.83592,0.598608,21.6322,-0.231357,-0.05227,0.134829,0.09904,0.147668,0.336322,-30.1614,-5.5153,13.4829,10.3977,16.1328,45.502
LU,TRIOS,HYPERNETS,626,55,46,46,46,1.0277,0.8758,1.0262,1.1995,1.402,-0.661532,-0.186899,0.219163,NA,TRUE,FALSE,0.83592,0.598608,28.2662,-0.11881,0.055153,0.30222,0.097331,0.152469,0.379124,-13.4829,5.5153,30.1614,10.3977,16.1328,45.502
LU,HYPERNETS,TRIOS,627,55,46,46,46,0.7158,0.7767,0.715,0.836,0.9774,-0.204287,0.163381,0.477848,NA,TRUE,FALSE,0.82790299999999994,0.595035,21.777,-0.229928,-0.047329,0.145034,0.108232,0.155379,0.331567,-29.9281,-4.9683,14.5033,11.0527,15.8962,44.6688
LU,TRIOS,HYPERNETS,627,55,46,46,46,1.0243,0.877,1.0231,1.1962,1.3986,-0.668323,-0.195441,0.209013,NA,TRUE,FALSE,0.82790299999999994,0.595035,28.105,-0.126663,0.049685,0.299966,0.104768,0.145485,0.380082,-14.5033,4.9683,29.9281,11.0527,15.8962,44.6688
LU,HYPERNETS,TRIOS,628,55,46,46,46,0.717,0.7754,0.7163,0.8376,0.9793,-0.19584,0.169806,0.48252,NA,TRUE,FALSE,0.821002,0.591853,21.917,-0.22815,-0.044349,0.153674,0.106838,0.160081,0.329211,-29.6358,-4.6408,15.3673,11.9022,16.0072,44.0015
LU,TRIOS,HYPERNETS,628,55,46,46,46,1.0221,0.8794,1.0211,1.1939,1.396,-0.673614,-0.202738,0.199972,NA,TRUE,FALSE,0.821002,0.591853,27.9557,-0.133204,0.046408,0.297108,0.10861,0.142701,0.377631,-15.3673,4.6408,29.6358,11.9022,16.0072,44.0015
LU,HYPERNETS,TRIOS,629,55,46,46,46,0.7182,0.7744,0.7175,0.839,0.9811,-0.193098,0.17127,0.482879,NA,TRUE,FALSE,0.816175,0.589046,22.0139,-0.225465,-0.041269,0.156685,0.105696,0.166369,0.328826,-29.1868,-4.3046,15.6685,11.8192,16.6367,43.3734
LU,TRIOS,HYPERNETS,629,55,46,46,46,1.0203,0.8802,1.0193,1.1919,1.3937,-0.672978,-0.204133,0.196826,NA,TRUE,FALSE,0.816175,0.589046,27.9092,-0.13546,0.043046,0.292618,0.11084,0.148379,0.380474,-15.6685,4.3046,29.1868,11.8192,16.6367,43.3734
LU,HYPERNETS,TRIOS,630,55,46,46,46,0.7178,0.773,0.7171,0.8384,0.9803,-0.191396,0.171674,0.482188,NA,TRUE,FALSE,0.815106,0.588029,22.0772,-0.225182,-0.040213,0.15891,0.107745,0.172602,0.330002,-29.1386,-4.1898,15.8909,11.9691,17.26,43.4741
LU,TRIOS,HYPERNETS,630,55,46,46,46,1.0211,0.8814,1.0201,1.1927,1.3946,-0.672446,-0.204756,0.195233,NA,TRUE,FALSE,0.815106,0.588029,27.9787,-0.137119,0.041899,0.292127,0.109154,0.150886,0.382305,-15.8909,4.1898,29.1386,11.9691,17.26,43.4741
LU,HYPERNETS,TRIOS,631,55,46,46,46,0.7171,0.7723,0.7163,0.8376,0.9793,-0.191386,0.170957,0.480847,NA,TRUE,FALSE,0.816042,0.58822700000000006,22.1089,-0.225743,-0.040743,0.160811,0.109702,0.172938,0.330745,-29.2288,-4.2474,16.0808,11.9802,17.2933,43.6924
LU,TRIOS,HYPERNETS,631,55,46,46,46,1.0222,0.8818,1.0211,1.1939,1.396,-0.671272,-0.204111,0.195424,NA,TRUE,FALSE,0.816042,0.58822700000000006,28.0814,-0.138529,0.042475,0.292999,0.108008,0.15065,0.384373,-16.0808,4.2474,29.2288,11.9802,17.2933,43.6924
LU,HYPERNETS,TRIOS,632,55,46,46,46,0.7159,0.7725,0.7151,0.8361,0.9776,-0.191652,0.169905,0.479136,NA,TRUE,FALSE,0.817971,0.588416,22.0884,-0.22739,-0.04188,0.160331,0.112811,0.170813,0.332292,-29.5032,-4.3712,16.0325,11.8965,17.0808,43.8166
LU,TRIOS,HYPERNETS,632,55,46,46,46,1.024,0.8816,1.0229,1.196,1.3984,-0.670011,-0.203206,0.196042,NA,TRUE,FALSE,0.817971,0.588416,28.1748,-0.138168,0.043712,0.295733,0.106312,0.149144,0.386616,-16.0325,4.3712,29.5032,11.8965,17.0808,43.8166
LU,HYPERNETS,TRIOS,633,55,46,46,46,0.7143,0.7726,0.7133,0.8339,0.9748,-0.190981,0.169365,0.477615,NA,TRUE,FALSE,0.820607,0.588629,22.04,-0.229265,-0.043647,0.157645,0.112938,0.168135,0.334296,-29.8185,-4.564,15.7641,11.5058,16.8129,44.2089
LU,TRIOS,HYPERNETS,633,55,46,46,46,1.0272,0.8822,1.0258,1.1992,1.4019,-0.669552,-0.203102,0.195913,NA,TRUE,FALSE,0.820607,0.588629,28.2772,-0.136171,0.045641,0.298889,0.104654,0.147164,0.389882,-15.7641,4.564,29.8185,11.5058,16.8129,44.2089
